Area Code;Area;Item Code;Item;Element Code;Element;Unit;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
53;Benin;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;18,318905;14,414955;13,088928;13,088278;13,418229;13,417288;55,906638;76,505568;83,84134;94,695535;102,659095;110,581825;131,407685;153,254695;156,590665;172,374345;219,21306;271,31907;273,620985;314,075555;353,543465;365,77244;381,31632;428,061865;453,72415;510,3945;647,50125;669,195657;749,623529;596,233688
53;Benin;6815;Transport;7273;CO2 emissions;kilotonnes;18,15;14,3;12,98;12,98;13,31;13,31;55,00975;75,13975;82,5;93,17;100,98;108,73445;129,19445;150,7;154;169,4;215,6;267,3;269,5;309,59445;348,7;360,8;376,2;422,4;447,7;503,8;638;659,34795;738,6022;587,733191
53;Benin;6815;Transport;7225;CH4 emissions;kilotonnes;0,003971;0,002596;0,002464;0,00242;0,002387;0,002343;0,017656;0,027116;0,0275;0,02981;0,03113;0,033358;0,040178;0,04741;0,04807;0,05511;0,06699;0,07337;0,07524;0,080988;0,08855;0,09097;0,09361;0,10362;0,11;0,121;0,1738;0,179325;0,200228;0,154976
53;Benin;6815;Transport;7230;N2O emissions;kilotonnes;0,000218;0,00016;0,000151;0,000153;0,000156;0,000157;0,001519;0,002289;0,002156;0,002607;0,003047;0,003447;0,004107;0,004631;0,004697;0,005401;0,006556;0,007414;0,007601;0,008353;0,008921;0,009152;0,009416;0,010417;0,01111;0,0121;0,01749;0,018214;0,020434;0,015703
18;Bhutan;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;1,771934;1,829409;1,960768;1,921092;2,384326;3,233799;3,129833;3,077356;3,195802;3,037421;3,768089;3,903676;3,849097;4,425094;4,552792;5,246568;5,612271;4,597225;6,463394;8,536636;13,069392;23,771882;25,096382;23,469495;20,611776;25,307746;23,574551;18,766913;19,354802;22,386659
18;Bhutan;6815;Transport;7273;CO2 emissions;kilotonnes;1,7277;1,78495;1,9141;1,8756;2,3268;3,1548;3,0562;3,0033;3,1199;2,9671;3,6954;3,8243;3,77175;4,3366;4,4692;5,14665;5,51;4,50255;6,3234;8,3498;12,7999;23,31775;24,65825;23,058;20,2725;24,8955;23,2095;18,4765;19,056;22,009351
18;Bhutan;6815;Transport;7225;CH4 emissions;kilotonnes;0,001222;0,00122;0,001274;0,001239;0,001571;0,002157;0,001993;0,002015;0,00206;0,001903;0,00188;0,002056;0,001975;0,002229;0,002032;0,002425;0,002457;0,00232;0,003481;0,004662;0,006654;0,010968;0,010321;0,009709;0,007857;0,009507;0,008282;0,006589;0,006778;0,008771
18;Bhutan;6815;Transport;7230;N2O emissions;kilotonnes;0,000038;0,000039;0,000042;0,000041;0,000051;0,00007;0,000067;0,000067;0,000069;0,000064;0,000076;0,000082;0,000083;0,000098;0,000101;0,000121;0,000126;0,000112;0,00016;0,000212;0,000314;0,000555;0,000563;0,000527;0,00045;0,000551;0,000503;0,0004;0,000411;0,000497
19;Bolivia (Plurinational State of);6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;222,099776;236,139995;231,701049;269,426958;281,12867;311,836935;318,190907;294,085068;298,755365;305,913613;298,231122;294,881279;299,516508;319,608931;350,855363;364,073821;408,942596;467,281682;523,74165;548,850281;576,598093;632,863088;680,95035;748,516022;795,777577;831,766898;873,295492;926,051493;953,970006;855,550966
19;Bolivia (Plurinational State of);6815;Transport;7273;CO2 emissions;kilotonnes;218,667;232,406;228,036;265,531;277,062;307,355;313,067;289,6245;294,3295;301,602;295,005;291,565;295,995;315,845;346,66;359,525;403,555;460,645;515,69;539,925;566,405;621,435;668,59;734,83;781,22;816,52;857,33;909,155;936,715;840,379777
19;Bolivia (Plurinational State of);6815;Transport;7225;CH4 emissions;kilotonnes;0,041294;0,048416;0,046986;0,048857;0,051415;0,05535;0,070258;0,070474;0,067176;0,065031;0,056989;0,059518;0,064028;0,067989;0,075689;0,083716;0,100547;0,125406;0,155106;0,173806;0,202407;0,228807;0,248606;0,276108;0,292609;0,30471;0,316811;0,334412;0,339912;0,30978
19;Bolivia (Plurinational State of);6815;Transport;7230;N2O emissions;kilotonnes;0,008591;0,008975;0,008866;0,00954;0,009913;0,011065;0,011912;0,009386;0,009604;0,009399;0,006153;0,006226;0,006523;0,00702;0,007834;0,00832;0,009707;0,011794;0,013995;0,015316;0,017078;0,018949;0,020375;0,022472;0,024017;0,02534;0,026773;0,028426;0,029198;0,024518
80;Bosnia and Herzegovina;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;;;117,938755;96,624108;108,433509;111,552394;114,677109;118,021824;156,650788;150,969783;233,200935;237,57305;227,368735;229,53535;266,17184;256,146275;320,456345;339,230925;375,67299;387,783055;377,639735;378,647995;354,16513;313,40287;330,026125;344,45928;401,074245;418,88407;402,223855;428,663161
80;Bosnia and Herzegovina;6815;Transport;7273;CO2 emissions;kilotonnes;;;116,6;94,934;106,893;109,973;113,053;116,353;154,249;148,749;229,9;234,3;224,4;226,6;262,9;253;316,8;335,5;371,8;383,9;374;375,1;350,9;310,2;326,7;341;397,1;414,7;398,2;424,525298
80;Bosnia and Herzegovina;6815;Transport;7225;CH4 emissions;kilotonnes;;;0,02189;0,019882;0,023319;0,023979;0,024639;0,025299;0,038637;0,034567;0,05907;0,05797;0,05137;0,05049;0,05522;0,05313;0,05698;0,05423;0,04983;0,04488;0,03619;0,03333;0,02937;0,03839;0,03894;0,04026;0,04543;0,04928;0,04741;0,046294
80;Bosnia and Herzegovina;6815;Transport;7230;N2O emissions;kilotonnes;;;0,002739;0,004277;0,003349;0,003426;0,003525;0,003624;0,004981;0,004728;0,006215;0,006226;0,005775;0,005742;0,006512;0,006259;0,007777;0,008349;0,00935;0,009911;0,009911;0,009867;0,009218;0,00803;0,008437;0,0088;0,010197;0,010582;0,010175;0,010723
20;Botswana;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;73,621458;79,581205;92,037507;90,550669;87,131948;100,691207;101,823602;109,934966;117,763294;127,165226;138,235271;147,844729;138,589459;148,605949;162,819498;167,260105;181,192593;192,681652;221,604392;205,484323;217,096977;226,552251;228,728436;239,165762;248,061352;266,043547;278,833003;284,307809;296,81317;291,125865
20;Botswana;6815;Transport;7273;CO2 emissions;kilotonnes;72,163;78,024;90,259;88,81125;85,45525;98,729;99,829;107,751;115,397;124,6295;135,691;144,91;136,2465;146,1465;160,53125;164,7384;178,4344;189,8995;218,4995;202,619;214,0995;223,411;225,611;236,007;244,807;262,407;275,003;280,4086;292,74245;287,268751
20;Botswana;6815;Transport;7225;CH4 emissions;kilotonnes;0,017137;0,018677;0,021455;0,022169;0,021481;0,023435;0,023655;0,024919;0,026817;0,028497;0,029979;0,033803;0,034652;0,036522;0,035586;0,036138;0,039136;0,038503;0,043783;0,040676;0,042133;0,043591;0,043261;0,043289;0,044829;0,050879;0,053217;0,054421;0,056855;0,055067
20;Botswana;6815;Transport;7230;N2O emissions;kilotonnes;0,003693;0,003903;0,004444;0,004221;0,004057;0,004928;0,005027;0,005608;0,006096;0,006558;0,006433;0,007503;0,00518;0,005422;0,004875;0,005698;0,006273;0,00643;0,00709;0,006515;0,006859;0,007248;0,007193;0,007346;0,007544;0,008347;0,00883;0,008964;0,009354;0,008737
21;Brazil;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;8472,697783;8864,34792;8979,209702;9309,389558;9745,125517;10756,93789;11702,23599;12468,96841;13057,54864;12830,78251;12931,21352;13202,03701;13423,28053;13449,30094;14379,68765;14392,72552;14822,46027;15340,1661;15834,74738;15592,71878;17535,78006;19247,95928;21044,20505;21810,45796;22294,76725;20707,35551;20867,68119;21489,88501;20105,71681;22411,77473
21;Brazil;6815;Transport;7273;CO2 emissions;kilotonnes;8359,2;8745,25;8859,8;9185;9621,25;10616,6;11544,3;12305,85;12887,05;12668,65;12768,55;13037,95;13257,85;13272,8;14194,85;14205,75;14626,65;15138,6;15628,95;15391,3;17298,9;18982,85;20751,95;21516;21993;20428,05;20583,15;21193,5;19827,4;22107,91539
21;Brazil;6815;Transport;7225;CH4 emissions;kilotonnes;1,411641;1,509725;1,489211;1,569411;1,695316;1,981793;2,206549;2,317682;2,34174;2,188207;2,153169;2,123665;2,178822;2,355644;2,469105;2,535795;2,699543;2,782375;2,785944;2,663211;2,957419;3,299509;3,673745;3,684419;3,787033;3,489388;3,594116;3,730244;3,518397;3,859277
21;Brazil;6815;Transport;7230;N2O emissions;kilotonnes;0,279139;0,289908;0,293252;0,30357;0,288327;0,32018;0,36284;0,370654;0,395962;0,380614;0,38632;0,394809;0,394051;0,417143;0,436614;0,437635;0,453672;0,46664;0,48223;0,478675;0,581405;0,651785;0,71468;0,721865;0,738605;0,685293;0,693947;0,724295;0,678497;0,738866
239;British Virgin Islands;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;0,634261;0,683837;0,727671;0,677817;0,69695;0,696574;0,917339;0,984709;1,412296;1,598679;2,8519;2,917507;2,673059;3,096376;3,416236;3,621052;3,881964;3,913591;4,183014;4,908399;5,197001;5,284869;5,620941;5,944159;6,118574;5,869336;5,726118;7,001067;6,799743;7,114326
239;British Virgin Islands;6815;Transport;7273;CO2 emissions;kilotonnes;0,623448;0,6725;0,7155;0,6665;0,68525;0,684757;0,902117;0,968761;1,391649;1,57608;2,8131;2,8791;2,638825;3,05815;3,37908;3,58194;3,8399;3,87213;4,13851;4,85555;5,14351;5,22126;5,56027;5,87969;6,05196;5,80655;5,66595;6,92759;6,72838;7,039147
239;British Virgin Islands;6815;Transport;7225;CH4 emissions;kilotonnes;0,000218;0,000221;0,000232;0,00021;0,000212;0,000209;0,000254;0,000254;0,000306;0,00031;0,000486;0,000437;0,000383;0,000414;0,00039;0,000413;0,000445;0,000436;0,000469;0,000558;0,00056;0,000682;0,00064;0,000682;0,000704;0,000662;0,000631;0,000771;0,000748;0,000759
239;British Virgin Islands;6815;Transport;7230;N2O emissions;kilotonnes;0,000018;0,000019;0,000021;0,000021;0,000022;0,000023;0,000031;0,000033;0,000046;0,000053;0,000095;0,000099;0,000089;0,0001;0,000099;0,000104;0,000112;0,00011;0,000118;0,00014;0,000143;0,000168;0,000161;0,000171;0,000177;0,000167;0,00016;0,000196;0,00019;0,000203
26;Brunei Darussalam;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;61,85154;66,766836;73,104348;76,235419;80,823921;86,8344;93,487074;97,685487;91,659001;90,539906;90,175456;94,030548;98,233046;102,85728;108,48266;105,999611;114,614203;125,653852;125,654425;124,544617;131,164055;142,241165;148,93934;147,854245;150,092965;151,210785;149,01678;147,913865;150,140595;160,838859
26;Brunei Darussalam;6815;Transport;7273;CO2 emissions;kilotonnes;60,83;65,67;71,94;75,02;79,53;85,47;92,07;96,25;90,31;89,21;88,88;92,73;96,91;101,53;107,14;104,72;113,3;124,3;124,3;123,2;129,8;140,8;147,4;146,3;148,5;149,6;147,4;146,3;148,5;159,231232
26;Brunei Darussalam;6815;Transport;7225;CH4 emissions;kilotonnes;0,025069;0,026883;0,028301;0,029552;0,031504;0,033055;0,033238;0,032569;0,029816;0,028524;0,026724;0,025985;0,025657;0,024844;0,024229;0,022311;0,021926;0,020234;0,019329;0,018233;0,01738;0,01826;0,01958;0,0198;0,02035;0,02057;0,02068;0,02068;0,02101;0,017329
26;Brunei Darussalam;6815;Transport;7230;N2O emissions;kilotonnes;0,001206;0,001299;0,001404;0,001464;0,001554;0,001656;0,001836;0,001976;0,00194;0,002005;0,002065;0,002162;0,002282;0,002384;0,002507;0,002471;0,002643;0,002971;0,003069;0,003148;0,003311;0,003509;0,00374;0,003773;0,003861;0,003905;0,003916;0,003905;0,003971;0,004236
27;Bulgaria;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;514,042898;293,865015;326,178123;370,458765;332,248629;349,34292;337,29232;338,934503;414,541564;426,774343;401,074861;411,850806;433,360024;488,206433;512,170543;560,69014;595,300593;571,646964;609,753923;600,580046;584,910963;585,145795;610,458952;537,894361;608,545811;674,609293;682,480474;688,879223;692,843159;703,072762
27;Bulgaria;6815;Transport;7273;CO2 emissions;kilotonnes;500,856;286,3395;316,7918;359,5427;322,8982;339,9478;329,8204;332,2155;406,7453;418,9103;393,1275;404,105;425,214;479,9055;503,962;551,8425;585,8915;562,6245;600,285;591,484;575,961;576,617;601,516;529,8655;599,683;664,8375;672,7125;679,0745;682,973;694,101764
27;Bulgaria;6815;Transport;7225;CH4 emissions;kilotonnes;0,161052;0,077758;0,095015;0,110067;0,107758;0,11675;0,102192;0,080532;0,088967;0,085036;0,092674;0,098698;0,107112;0,10934;0,102412;0,114757;0,120918;0,117729;0,113299;0,119901;0,11836;0,110605;0,115334;0,118194;0,12892;0,13596;0,140499;0,13743;0,137433;0,129861
27;Bulgaria;6815;Transport;7230;N2O emissions;kilotonnes;0,032745;0,020182;0,025381;0,029563;0,023899;0,023117;0,017398;0,016846;0,02002;0,020691;0,020198;0,018801;0,019422;0,019771;0,020155;0,021262;0,02273;0,021608;0,023761;0,021656;0,021267;0,020498;0,021561;0,017809;0,019823;0,022509;0,022015;0,022478;0,022725;0,020132
233;Burkina Faso;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;15,509986;21,950107;19,681312;20,816482;22,301161;23,545146;25,14099;42,92798;39,365219;41,791204;41,924662;47,422078;50,519529;56,226599;49,168412;53,354047;53,233091;75,365722;82,230438;78,941842;83,256675;95,261299;117,22226;151,010245;138,432975;184,750356;155,279435;183,413418;193,524163;164,235331
233;Burkina Faso;6815;Transport;7273;CO2 emissions;kilotonnes;15,28364;21,63729;19,406965;20,527585;21,99067;23,223515;24,803135;42,36883;38,870575;41,28;41,42;46,86;49,935;55,585;48,61;52,77;52,65;74,57;81,38;78,11;82,2995;94,0961;115,79415;149,14845;136,6318;182,3558;153,33805;181,1166;191,1079;162,233349
233;Burkina Faso;6815;Transport;7225;CH4 emissions;kilotonnes;0,004743;0,006482;0,005613;0,005844;0,006207;0,006339;0,006615;0,010863;0,009531;0,009816;0,009585;0,010686;0,011115;0,012215;0,01062;0,011114;0,011114;0,014966;0,015957;0,015626;0,016342;0,020194;0,024827;0,032326;0,029835;0,039988;0,034184;0,04047;0,042565;0,034717
233;Burkina Faso;6815;Transport;7230;N2O emissions;kilotonnes;0,000353;0,000496;0,000442;0,000473;0,000516;0,000544;0,000576;0,000962;0,000859;0,000892;0,000892;0,000992;0,001031;0,001131;0,000985;0,00103;0,001026;0,001421;0,001523;0,001488;0,001885;0,002263;0,002766;0,00361;0,003645;0,004811;0,003714;0,004391;0,004621;0,003886
29;Burundi;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;9,652562;13,573612;11,173086;12,442547;12,678336;12,903407;13,703624;14,26935;14,817242;15,699862;14,011496;10,815235;9,989289;7,999372;9,900308;8,058052;10,059801;16,871371;9,785574;9,748521;10,853383;12,849336;11,832733;14,761085;11,800486;19,604881;24,302031;12,488517;13,16294;14,24705
29;Burundi;6815;Transport;7273;CO2 emissions;kilotonnes;9,515463;13,3838;11,019583;12,271935;12,50256;12,728048;13,519905;14,085563;14,63261;15,509;13,8445;10,6885;9,875;7,909;9,789;7,971;9,951;16,6955;9,6855;9,647;10,729685;12,694155;11,69031;14,580855;11,64756;19,35418;24,00143;12,33387;13,000215;14,083565
29;Burundi;6815;Transport;7225;CH4 emissions;kilotonnes;0,00351;0,004787;0,003819;0,004182;0,004259;0,004182;0,004182;0,003973;0,003775;0,003698;0,003026;0,0023;0,00208;0,00164;0,002025;0,001585;0,001981;0,003158;0,001805;0,001827;0,002021;0,002572;0,002362;0,00299;0,002421;0,003989;0,005051;0,002603;0,002735;0,002296
29;Burundi;6815;Transport;7230;N2O emissions;kilotonnes;0,000146;0,00021;0,000176;0,000202;0,000213;0,00022;0,000251;0,000274;0,000298;0,00033;0,00031;0,000235;0,000212;0,000168;0,000206;0,000161;0,000201;0,00033;0,000187;0,00019;0,000253;0,000314;0,000288;0,000364;0,000321;0,000525;0,000601;0,000309;0,000325;0,000374
35;Cabo Verde;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;2,657403;3,244462;3,447;3,37998;3,879976;3,982045;4,56255;4,722258;4,728266;5,026957;14,23971;15,811188;17,708228;17,808474;19,176621;30,735562;32,756072;36,113625;36,790765;35,654615;37,821856;44,199504;39,678057;40,915872;43,353589;44,439526;48,168676;48,393211;50,870561;54,091503
35;Cabo Verde;6815;Transport;7273;CO2 emissions;kilotonnes;2,621525;3,201112;3,401756;3,335647;3,828569;3,929945;4,502786;4,661677;4,669069;4,965;14,0665;15,6205;17,4995;17,601;18,9545;30,3925;32,391;35,7275;36,4045;35,2725;37,38001;43,65146;39,18968;40,40373;42,78179;43,85557;47,55763;47,77947;50,22478;53,427759
35;Cabo Verde;6815;Transport;7225;CH4 emissions;kilotonnes;0,000749;0,000887;0,000907;0,000871;0,000988;0,00098;0,001112;0,001112;0,001071;0,001111;0,00307;0,003379;0,003709;0,003687;0,003951;0,006108;0,006504;0,006746;0,006757;0,00668;0,007046;0,00884;0,00788;0,008265;0,008798;0,00905;0,009981;0,010025;0,010543;0,010791
35;Cabo Verde;6815;Transport;7230;N2O emissions;kilotonnes;0,000056;0,00007;0,000075;0,000075;0,00009;0,000093;0,000108;0,000111;0,00011;0,000116;0,000329;0,000363;0,000396;0,000393;0,000421;0,000649;0,00069;0,000744;0,000744;0,000736;0,000923;0,001134;0,00101;0,001059;0,001228;0,001247;0,001251;0,001257;0,001323;0,001365
115;Cambodia;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;10,365636;11,375738;12,153421;11,936327;12,992358;131,644494;132,332327;136,678523;159,853343;155,539089;150,607609;174,721517;152,565475;154,621806;160,071557;173,735616;186,916078;228,974381;236,251515;311,768018;360,930439;381,221721;402,86781;411,305279;449,236469;493,303073;581,592155;601,363883;656,326288;554,529562
115;Cambodia;6815;Transport;7273;CO2 emissions;kilotonnes;10,2207;11,2163;11,9819;11,7651;12,799;129,37475;129,72275;133,8586;156,49375;152,15275;147,1875;170,6285;148,94775;150,9845;156,0845;169,19135;181,82135;223,0171;230,2131;303,63675;351,5411;371,2515;392,2965;400,517;437,442;480,432;566,062;586,685;640,345;540,200747
115;Cambodia;6815;Transport;7225;CH4 emissions;kilotonnes;0,003603;0,003963;0,004272;0,0043;0,004917;0,029935;0,031142;0,032513;0,03133;0,034021;0,027446;0,027613;0,027365;0,026107;0,025947;0,028111;0,030332;0,052237;0,061951;0,069368;0,083767;0,087436;0,086632;0,087721;0,095636;0,110168;0,125373;0,137668;0,149186;0,121585
115;Cambodia;6815;Transport;7230;N2O emissions;kilotonnes;0,000166;0,000183;0,000196;0,000192;0,00021;0,005402;0,006557;0,007206;0,009367;0,009184;0,010006;0,012528;0,01076;0,010967;0,012304;0,014178;0,016021;0,016961;0,016241;0,023355;0,026581;0,028385;0,030738;0,031442;0,034402;0,03693;0,045357;0,040846;0,044544;0,041224
32;Cameroon;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;194,471145;174,41655;174,5128;187,96558;195,7307;190,09067;192,33489;202,363205;209,190685;182,395455;206,78955;206,8286;229,94367;233,34575;241,13584;234,52385;202,849536;235,00712;241,19695;277,112737;294,160415;306,909185;320,777098;337,922028;357,447874;347,449052;352,918972;341,595054;337,146692;351,468163
32;Cameroon;6815;Transport;7273;CO2 emissions;kilotonnes;192,5;172,7;172,7;185,9;193,6;188,1;190,3;200,2;206,8;180,4;204,6;204,6;227,7;231;238,7;232,1;199,8395;231,555;237,5825;273,31;290,4135;302,9925;316,6725;333,59;352,8645;343,2795;348,7318;337,73145;333,33105;347,009543
32;Cameroon;6815;Transport;7225;CH4 emissions;kilotonnes;0,0451;0,03861;0,04059;0,04587;0,04653;0,04257;0,0429;0,04488;0,04884;0,03993;0,04301;0,04378;0,04411;0,04609;0,04785;0,04763;0,045272;0,050106;0,052114;0,054784;0,054754;0,056984;0,05954;0,062757;0,066417;0,076121;0,07645;0,07062;0,06974;0,068793
32;Cameroon;6815;Transport;7230;N2O emissions;kilotonnes;0,002673;0,002398;0,002552;0,002948;0,003124;0,003014;0,003146;0,003421;0,003861;0,003311;0,003718;0,003784;0,003806;0,003982;0,004136;0,004114;0,006575;0,007733;0,008133;0,008561;0,008354;0,008759;0,009198;0,009716;0,010278;0,007691;0,007723;0,007118;0,00703;0,009556
33;Canada;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;12482,29444;12065,1631;12296,16111;12517,91433;13049,45308;13265,80702;13476,84345;13940,96166;14056,69379;14439,2342;14467,02027;14454,3465;14571,87454;14935,08843;15409,87457;15372,52044;15493,44599;16485,39636;16640,30266;16440,82147;17121,53985;17190,36901;17103,87952;17480,71052;17256,69299;17093,69616;17017,4442;16799,59502;17171,87002;18215,83209
33;Canada;6815;Transport;7273;CO2 emissions;kilotonnes;11975,5;11580,1;11800;12018,75;12538,55;12762,2;12973,85;13431,75;13546,65;13916,65;13947,95;13952,25;14094,2;14469,8;14958,15;14950;15070,3;16047,6;16202,7;16045,45;16705,55;16767,45;16679,25;17052,75;16830,8;16665;16587,8;16375,5;16736,2;17812,34249
33;Canada;6815;Transport;7225;CH4 emissions;kilotonnes;2,273954;2,073074;1,997495;1,817465;1,699466;1,571629;1,516212;1,484127;1,441823;1,388513;1,291598;1,260064;1,200312;1,177834;1,160615;1,062194;1,05051;1,094183;1,080024;1,044458;1,056432;1,045006;1,053191;1,050255;1,030645;1,048135;1,076315;1,070255;1,09618;0,778299
33;Canada;6815;Transport;7230;N2O emissions;kilotonnes;1,672165;1,611385;1,66125;1,691605;1,74837;1,734345;1,737885;1,76474;1,77235;1,825305;1,822285;1,761565;1,67572;1,631355;1,58199;1,482185;1,48578;1,53645;1,537215;1,38161;1,45815;1,485505;1,491095;1,503975;1,498245;1,506975;1,507575;1,487275;1,528215;1,440367
37;Central African Republic;6815;Transport;723113;Emissions (CO2eq) (AR5);kilotonnes;7,803171;10,132916;8,625235;9,419784;9,744159;10,266141;11,052865;11,450209;11,43575;12,098384;14,36367;14,805286;15,347726;14,659975;14,334197;14,982898;15,769046;15,872969;16,212123;16,656571;16,984398;17,713122;19,174575;20,189051;19,989645;20,875257;21,736821;21,623759;22,74961;22,502888
